Place,Var
geoId/06,Count_ExtremeColdWindChillEvent
geoId/06,Count_Farm
geoId/06,Count_FarmInventory_BeefCows
geoId/06,Count_FarmInventory_Broilers
geoId/06,Count_FarmInventory_CattleAndCalves
geoId/06,Count_FarmInventory_HogsAndPigs
geoId/06,Count_FarmInventory_Layers
geoId/06,Count_FarmInventory_MilkCows
geoId/06,Count_FarmInventory_SheepAndLambs
geoId/06,Count_FlashFloodEvent
geoId/06,Count_FloodEvent
geoId/06,Count_FreezingFogEvent
geoId/06,Count_FrostFreezeEvent
geoId/06,Count_HeavyRainEvent
geoId/06,Count_HeavySnowEvent
geoId/06,Count_Household_HasComputer_NoInternetAccess
geoId/06,Count_Household_InternetWithoutSubscription
geoId/06,Count_Household_NoInternetAccess
geoId/06,Count_Household_WithFoodStampsInThePast12Months_AmericanIndianOrAlaskaNativeAlone
geoId/06,Count_Household_WithFoodStampsInThePast12Months_AsianAlone
geoId/06,Count_Household_WithFoodStampsInThePast12Months_BlackOrAfricanAmericanAlone
geoId/06,Count_Household_WithFoodStampsInThePast12Months_FamilyHousehold
geoId/06,Count_Household_WithFoodStampsInThePast12Months_HispanicOrLatino
geoId/06,Count_Household_WithFoodStampsInThePast12Months_MarriedCoupleFamilyHousehold
geoId/06,Count_Household_WithFoodStampsInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
geoId/06,Count_Household_WithFoodStampsInThePast12Months_NonfamilyHousehold
geoId/06,Count_Household_WithFoodStampsInThePast12Months_OtherFamilyHousehold
geoId/06,Count_Household_WithFoodStampsInThePast12Months_SingleFatherFamilyHousehold
geoId/06,Count_Household_WithFoodStampsInThePast12Months_SomeOtherRaceAlone
geoId/06,Count_Household_WithFoodStampsInThePast12Months_TwoOrMoreRaces
geoId/06,Count_Household_WithFoodStampsInThePast12Months_WhiteAlone
geoId/06,Count_Household_WithFoodStampsInThePast12Months_WhiteAloneNotHispanicOrLatino
geoId/06,Count_HousingUnit
geoId/06,Count_HousingUnit_1940To1949DateBuilt
geoId/06,Count_HousingUnit_1950To1959DateBuilt
geoId/06,Count_HousingUnit_1960To1969DateBuilt
geoId/06,Count_HousingUnit_1970To1979DateBuilt
geoId/06,Count_HousingUnit_1980To1989DateBuilt
geoId/06,Count_HousingUnit_1990To1999DateBuilt
geoId/06,Count_HousingUnit_2000To2004DateBuilt
geoId/06,Count_HousingUnit_2000To2009DateBuilt
geoId/06,Count_HousingUnit_2005OrLaterDateBuilt
geoId/06,Count_HousingUnit_2010OrLaterDateBuilt
geoId/06,Count_HousingUnit_2010To2013DateBuilt
geoId/06,Count_HousingUnit_2014OrLaterDateBuilt
geoId/06,Count_HousingUnit_Before1939DateBuilt
geoId/06,Count_HousingUnit_CompleteKitchenFacilities_OccupiedHousingUnit
geoId/06,Count_HousingUnit_CompletePlumbingFacilities_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HomeValue1000000To1499999USDollar
geoId/06,Count_HousingUnit_HomeValue1500000To1999999USDollar
geoId/06,Count_HousingUnit_HouseholderAge35OrLessYears_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderAge35To44Years_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderAge45To54Years_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderAge55To64Years_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderAge65To74Years_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderAge75To84Years_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderAge85OrMoreYears_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderEducationalAttainmentBachelorsDegreeOrHigher_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderEducationalAttainmentHighSchoolGraduateIncludesEquivalency_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderEducationalAttainmentLessThanHighSchoolGraduate_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderEducationalAttainmentSomeCollegeOrAssociatesDegree_OccupiedHousingUnit
geoId/06,Count_HousingUnit_HouseholderRaceAmericanIndianOrAlaskaNativeAlone
geoId/06,Count_HousingUnit_HouseholderRaceAsianAlone
geoId/06,Count_HousingUnit_HouseholderRaceBlackOrAfricanAmericanAlone
geoId/06,Count_HousingUnit_HouseholderRaceHispanicOrLatino
geoId/06,Count_HousingUnit_HouseholderRaceNativeHawaiianOrOtherPacificIslanderAlone
geoId/06,Count_HousingUnit_HouseholderRaceWhiteAlone
geoId/06,Count_HousingUnit_IncompleteKitchenFacilities_OccupiedHousingUnit
geoId/06,Count_HousingUnit_IncompletePlumbingFacilities_OccupiedHousingUnit
geoId/06,Count_HousingUnit_OwnerOccupied
geoId/06,Count_HousingUnit_VacantHousingUnit
geoId/06,Count_HousingUnit_WithRent_1000To1249USDollar
geoId/06,Count_HousingUnit_WithRent_100To149USDollar
geoId/06,Count_HousingUnit_WithRent_1250To1499USDollar
geoId/06,Count_HousingUnit_WithRent_1500To1999USDollar
geoId/06,Count_HousingUnit_WithRent_150To199USDollar
geoId/06,Count_HousingUnit_WithRent_2000OrMoreUSDollar
geoId/06,Count_HousingUnit_WithRent_2000To2499USDollar
geoId/06,Count_HousingUnit_WithRent_200To249USDollar
geoId/06,Count_HousingUnit_WithRent_2500To2999USDollar
geoId/06,Count_HousingUnit_WithRent_250To299USDollar
geoId/06,Count_HousingUnit_WithRent_3000To3499USDollar
geoId/06,Count_HousingUnit_WithRent_300To349USDollar
geoId/06,Count_HousingUnit_WithRent_3500OrMoreUSDollar
geoId/06,Count_HousingUnit_WithRent_350To399USDollar
geoId/06,Count_HousingUnit_WithRent_400To449USDollar
geoId/06,Count_HousingUnit_WithRent_450To499USDollar
geoId/06,Count_HousingUnit_WithRent_500To549USDollar
geoId/06,Count_HousingUnit_WithRent_550To599USDollar
geoId/06,Count_HousingUnit_WithRent_600To649USDollar
geoId/06,Count_HousingUnit_WithRent_650To699USDollar
geoId/06,Count_HousingUnit_WithRent_700To749USDollar
geoId/06,Count_HousingUnit_WithRent_750To799USDollar
geoId/06,Count_HousingUnit_WithRent_800To899USDollar
geoId/06,Count_HousingUnit_WithRent_900To999USDollar
geoId/06,Count_HousingUnit_WithRent_Upto100USDollar
geoId/06,Count_HousingUnit_WithTotal1Rooms
geoId/06,Count_HousingUnit_WithTotal2Rooms
geoId/06,Count_HousingUnit_WithTotal3Rooms
geoId/06,Count_HousingUnit_WithTotal4Rooms
geoId/06,Count_HousingUnit_WithTotal5Rooms
geoId/06,Count_HousingUnit_WithTotal6Rooms
geoId/06,Count_HousingUnit_WithTotal7Rooms
geoId/06,Count_HousingUnit_WithTotal8Rooms
geoId/06,Count_HousingUnit_WithTotal9OrMoreRooms
geoId/06,Count_IceStormEvent
geoId/06,Count_LandslideEvent
geoId/06,Count_MarineThunderstormWindEvent
geoId/06,Count_MedicalConditionIncident_ConditionDengueDisease
geoId/06,Count_MedicalConditionIncident_ConditionHIVAIDS
geoId/06,Count_MedicalConditionIncident_ConditionMalaria
geoId/06,Count_MedicalConditionIncident_ConditionTuberculosis
geoId/06,Count_MedicalConditionIncident_SummerSeason_ConditionHeatStress_PatientDeceased
geoId/06,Count_Person
geoId/06,Count_Person_10To14Years_Female_AsianAlone
geoId/06,Count_Person_10To14Years_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_10To14Years_Female_HispanicOrLatino
geoId/06,Count_Person_10To14Years_Female_SomeOtherRaceAlone
geoId/06,Count_Person_10To14Years_Female_TwoOrMoreRaces
geoId/06,Count_Person_10To14Years_Female_WhiteAlone
geoId/06,Count_Person_10To14Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_10To14Years_Male_AsianAlone
geoId/06,Count_Person_10To14Years_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_10To14Years_Male_HispanicOrLatino
geoId/06,Count_Person_10To14Years_Male_SomeOtherRaceAlone
geoId/06,Count_Person_10To14Years_Male_TwoOrMoreRaces
geoId/06,Count_Person_10To14Years_Male_WhiteAlone
geoId/06,Count_Person_10To14Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_15OrMoreYears_Divorced_AsianAlone
geoId/06,Count_Person_15OrMoreYears_Divorced_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15OrMoreYears_Divorced_HispanicOrLatino
geoId/06,Count_Person_15OrMoreYears_MarriedAndNotSeparated_AsianAlone
geoId/06,Count_Person_15OrMoreYears_MarriedAndNotSeparated_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15OrMoreYears_MarriedAndNotSeparated_HispanicOrLatino
geoId/06,Count_Person_15OrMoreYears_NeverMarried_AsianAlone
geoId/06,Count_Person_15OrMoreYears_NeverMarried_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15OrMoreYears_NeverMarried_HispanicOrLatino
geoId/06,Count_Person_15OrMoreYears_Widowed_AsianAlone
geoId/06,Count_Person_15OrMoreYears_Widowed_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15OrMoreYears_Widowed_HispanicOrLatino
geoId/06,Count_Person_15To19Years_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPrivateSchool
geoId/06,Count_Person_15To19Years_BlackOrAfricanAmericanAlone_EnrolledInPublicSchool
geoId/06,Count_Person_15To19Years_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15To19Years_Female_Divorced
geoId/06,Count_Person_15To19Years_Female_HispanicOrLatino
geoId/06,Count_Person_15To19Years_Female_NeverMarried
geoId/06,Count_Person_15To19Years_Female_Separated
geoId/06,Count_Person_15To19Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_15To19Years_Female_Widowed
geoId/06,Count_Person_15To19Years_HispanicOrLatino
geoId/06,Count_Person_15To19Years_HispanicOrLatino_EnrolledInPrivateSchool
geoId/06,Count_Person_15To19Years_HispanicOrLatino_EnrolledInPublicSchool
geoId/06,Count_Person_15To19Years_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_15To19Years_Male_Divorced
geoId/06,Count_Person_15To19Years_Male_HispanicOrLatino
geoId/06,Count_Person_15To19Years_Male_NeverMarried
geoId/06,Count_Person_15To19Years_Male_Separated
geoId/06,Count_Person_15To19Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_15To19Years_Male_Widowed
geoId/06,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPrivateSchool
geoId/06,Count_Person_15To19Years_WhiteAloneNotHispanicOrLatino_EnrolledInPublicSchool
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf15000To24999USDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf25000To34999USDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf35000To49999USDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf4999OrLessUSDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf50000To74999USDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf5000To14999USDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_NoHealthInsurance_IncomeOf75000OrMoreUSDollar_WithEarnings
geoId/06,Count_Person_16OrMoreYears_PrivatelyOwnedEstablishment_NoHealthInsurance_UnpaidFamilyWorker_Worker
geoId/06,Count_Person_18To24Years
geoId/06,Count_Person_1To4Years
geoId/06,Count_Person_20To24Years_Female_AsianAlone
geoId/06,Count_Person_20To24Years_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_20To24Years_Female_HispanicOrLatino
geoId/06,Count_Person_20To24Years_Female_SomeOtherRaceAlone
geoId/06,Count_Person_20To24Years_Female_TwoOrMoreRaces
geoId/06,Count_Person_20To24Years_Female_WhiteAlone
geoId/06,Count_Person_20To24Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_20To24Years_Male_AsianAlone
geoId/06,Count_Person_20To24Years_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_20To24Years_Male_HispanicOrLatino
geoId/06,Count_Person_20To24Years_Male_SomeOtherRaceAlone
geoId/06,Count_Person_20To24Years_Male_TwoOrMoreRaces
geoId/06,Count_Person_20To24Years_Male_WhiteAlone
geoId/06,Count_Person_20To24Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentAssociatesDegree_Female
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentAssociatesDegree_Male
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegree_Female
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentBachelorsDegree_Male
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentDoctorateDegree_Female
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentDoctorateDegree_Male
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentProfessionalSchoolDegree_Female
geoId/06,Count_Person_25OrMoreYears_EducationalAttainmentProfessionalSchoolDegree_Male
geoId/06,Count_Person_25To29Years_Female_AsianAlone
geoId/06,Count_Person_25To29Years_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_25To29Years_Female_HispanicOrLatino
geoId/06,Count_Person_25To29Years_Female_SomeOtherRaceAlone
geoId/06,Count_Person_25To29Years_Female_TwoOrMoreRaces
geoId/06,Count_Person_25To29Years_Female_WhiteAlone
geoId/06,Count_Person_25To29Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_25To29Years_Male_AsianAlone
geoId/06,Count_Person_25To29Years_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_25To29Years_Male_HispanicOrLatino
geoId/06,Count_Person_25To29Years_Male_SomeOtherRaceAlone
geoId/06,Count_Person_25To29Years_Male_TwoOrMoreRaces
geoId/06,Count_Person_25To29Years_Male_WhiteAlone
geoId/06,Count_Person_25To29Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_25To34Years
geoId/06,Count_Person_30To34Years_Female_AsianAlone
geoId/06,Count_Person_30To34Years_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_30To34Years_Female_HispanicOrLatino
geoId/06,Count_Person_30To34Years_Female_SomeOtherRaceAlone
geoId/06,Count_Person_30To34Years_Female_TwoOrMoreRaces
geoId/06,Count_Person_30To34Years_Female_WhiteAlone
geoId/06,Count_Person_30To34Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_30To34Years_Male_AsianAlone
geoId/06,Count_Person_30To34Years_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_30To34Years_Male_HispanicOrLatino
geoId/06,Count_Person_30To34Years_Male_SomeOtherRaceAlone
geoId/06,Count_Person_30To34Years_Male_TwoOrMoreRaces
geoId/06,Count_Person_30To34Years_Male_WhiteAlone
geoId/06,Count_Person_30To34Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_35To44Years
geoId/06,Count_Person_45To54Years
geoId/06,Count_Person_55To64Years
geoId/06,Count_Person_5OrMoreYears_AfricanLanguagesSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_ArabicSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_ArmenianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_BengaliSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_ChineseSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_FrenchInclPatoisCajunSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_GermanSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_GreekSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_GujaratiSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_HaitianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_HebrewSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_HindiSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_HungarianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_ItalianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_JapaneseSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_KhmerSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_KoreanSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_LanguageOtherThanEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06,Count_Person_5OrMoreYears_LaotianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_MalayalamKannadaOrOtherDravidianLanguagesSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_MonKhmerCambodianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_NavajoSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_NepaliMarathiOrOtherIndicLanguagesSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06,Count_Person_5OrMoreYears_OnlyEnglishSpokenAtHome_ForeignBorn
geoId/06,Count_Person_5OrMoreYears_PersianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_PolishSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_PortugueseSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_PunjabiSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_RussianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_ScandinavianLanguagesSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_SerboCroatianSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_SpanishOrSpanishCreoleSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06,Count_Person_5OrMoreYears_SpanishSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_SpanishSpokenAtHome_BelowPovertyLevelInThePast12Months
geoId/06,Count_Person_5OrMoreYears_SpanishSpokenAtHome_ForeignBorn
geoId/06,Count_Person_5OrMoreYears_TagalogSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_TamilSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_TeluguSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_ThaiSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_UkrainianOrOtherSlavicLanguagesSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_UrduSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_VietnameseSpokenAtHome
geoId/06,Count_Person_5OrMoreYears_YiddishSpokenAtHome
geoId/06,Count_Person_5To17Years
geoId/06,Count_Person_5To9Years_Female_AsianAlone
geoId/06,Count_Person_5To9Years_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_5To9Years_Female_HispanicOrLatino
geoId/06,Count_Person_5To9Years_Female_SomeOtherRaceAlone
geoId/06,Count_Person_5To9Years_Female_TwoOrMoreRaces
geoId/06,Count_Person_5To9Years_Female_WhiteAlone
geoId/06,Count_Person_5To9Years_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_5To9Years_Male_AsianAlone
geoId/06,Count_Person_5To9Years_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_5To9Years_Male_HispanicOrLatino
geoId/06,Count_Person_5To9Years_Male_SomeOtherRaceAlone
geoId/06,Count_Person_5To9Years_Male_TwoOrMoreRaces
geoId/06,Count_Person_5To9Years_Male_WhiteAlone
geoId/06,Count_Person_5To9Years_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_65To74Years
geoId/06,Count_Person_75OrMoreYears
geoId/06,Count_Person_85OrMoreYears_Female
geoId/06,Count_Person_85OrMoreYears_Female_AsianAlone
geoId/06,Count_Person_85OrMoreYears_Female_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_85OrMoreYears_Female_HispanicOrLatino
geoId/06,Count_Person_85OrMoreYears_Female_SomeOtherRaceAlone
geoId/06,Count_Person_85OrMoreYears_Female_TwoOrMoreRaces
geoId/06,Count_Person_85OrMoreYears_Female_WhiteAlone
geoId/06,Count_Person_85OrMoreYears_Female_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_85OrMoreYears_Male
geoId/06,Count_Person_85OrMoreYears_Male_AsianAlone
geoId/06,Count_Person_85OrMoreYears_Male_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_85OrMoreYears_Male_HispanicOrLatino
geoId/06,Count_Person_85OrMoreYears_Male_SomeOtherRaceAlone
geoId/06,Count_Person_85OrMoreYears_Male_TwoOrMoreRaces
geoId/06,Count_Person_85OrMoreYears_Male_WhiteAlone
geoId/06,Count_Person_85OrMoreYears_Male_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_AmericanIndianAndAlaskaNativeAlone
geoId/06,Count_Person_AsianAlone
geoId/06,Count_Person_BachelorOfArtsHumanitiesAndOtherMajor
geoId/06,Count_Person_BachelorOfBusinessMajor
geoId/06,Count_Person_BachelorOfEducationMajor
geoId/06,Count_Person_BachelorOfScienceAndEngineeringMajor
geoId/06,Count_Person_BachelorOfScienceAndEngineeringRelatedMajor
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_AsianAlone
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_HispanicOrLatino
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_NativeHawaiianOrOtherPacificIslanderAlone
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_SomeOtherRaceAlone
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_TwoOrMoreRaces
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_WhiteAlone
geoId/06,Count_Person_BelowPovertyLevelInThePast12Months_WhiteAloneNotHispanicOrLatino
geoId/06,Count_Person_BlackOrAfricanAmericanAlone
geoId/06,Count_Person_DateOfEntry1990OrEarlier
geoId/06,Count_Person_DateOfEntry1990To1999
geoId/06,Count_Person_DateOfEntry2000To2009
geoId/06,Count_Person_DateOfEntry2010OrLater
geoId/06,Count_Person_DetailedHighSchool
geoId/06,Count_Person_DetailedMiddleSchool
geoId/06,Count_Person_DetailedPrimarySchool
geoId/06,Count_Person_Divorced
geoId/06,Count_Person_EducationalAttainment10ThGrade
geoId/06,Count_Person_EducationalAttainment11ThGrade
geoId/06,Count_Person_EducationalAttainment12ThGradeNoDiploma
geoId/06,Count_Person_EducationalAttainment1StGrade
geoId/06,Count_Person_EducationalAttainment2NdGrade
geoId/06,Count_Person_EducationalAttainment3RdGrade
geoId/06,Count_Person_EducationalAttainment4ThGrade
geoId/06,Count_Person_EducationalAttainment5ThGrade
geoId/06,Count_Person_EducationalAttainment6ThGrade
geoId/06,Count_Person_EducationalAttainment7ThGrade
geoId/06,Count_Person_EducationalAttainment8ThGrade
geoId/06,Count_Person_EducationalAttainment9ThGrade
geoId/06,Count_Person_EducationalAttainmentAssociatesDegree
geoId/06,Count_Person_EducationalAttainmentBachelorsDegree
geoId/06,Count_Person_EducationalAttainmentDoctorateDegree
geoId/06,Count_Person_EducationalAttainmentGraduateOrProfessionalDegree
geoId/06,Count_Person_EducationalAttainmentHighSchoolGraduateIncludesEquivalency
geoId/06,Count_Person_EducationalAttainmentKindergarten
geoId/06,Count_Person_EducationalAttainmentMastersDegree
geoId/06,Count_Person_EducationalAttainmentNurserySchool
geoId/06,Count_Person_EducationalAttainmentPrimarySchool
geoId/06,Count_Person_EducationalAttainmentRegularHighSchoolDiploma
geoId/06,Count_Person_Employed
geoId/06,Count_Person_EnrolledInCollegeOrGraduateSchool
geoId/06,Count_Person_EnrolledInCollegeUndergraduateYears
geoId/06,Count_Person_EnrolledInKindergarten
geoId/06,Count_Person_Female
